ds,y,Shares traded,Moving_average_50,RSI_14,upper_band_20,middle_band_20,lower_band_20,MACD,MACD_signal,MACD_histogram,GDP growth (annual %),"Inflation, consumer prices (annual %)","Unemployment, total (% of total labor force)",Sentiment,Shanghai Stock Exchange,Dow Jones Industrial Average
2021-01-07,14137.35,559173512,13116.669,72.94015445367526,14308.758992901952,13792.557499999999,13276.356007098046,293.8263681045155,291.5101973572293,2.3161707472862076,8.6812,5.1,7.7,-0.9081,3576.205078125,31041.130859375
2021-01-08,14347.25,613472067,13169.021999999999,77.37901821639379,14384.364771408513,13836.005,13287.645228591486,302.8735752437515,293.7828729345337,9.090702309217761,8.6812,5.1,7.7,-0.9442,3570.110107421875,31097.970703125
2021-01-11,14484.75,672878543,13225.301,79.725279244006,14480.10790398515,13884.55,13288.992096014848,317.47895319906456,298.5220889874399,18.95686421162469,8.6812,5.1,7.7,0.7096,3531.498046875,31008.689453125
2021-01-12,14563.45,929566952,13283.722,80.94360213960115,14579.374218457991,13934.814999999999,13290.255781542006,331.5819820449742,305.1340675989468,26.447914446027426,8.6812,5.1,7.7,0.4019,3608.340087890625,31068.689453125
2021-01-13,14564.85,873956688,13341.636,80.96551437356811,14661.401768691618,13984.665000000003,13307.928231308388,338.96433248499125,311.9001205761557,27.064211908835546,8.6812,5.1,7.7,-0.7269,3598.652099609375,31060.470703125
2021-01-14,14595.6,620194977,13397.278,81.46951875407676,14741.682288326696,14030.310000000001,13318.937711673307,343.3383753370272,318.18777152833,25.150603808697156,8.6812,5.1,7.7,-0.5574,3565.905029296875,30991.51953125
2021-01-15,14433.7,789557216,13447.782000000001,70.83479487240862,14783.999602942115,14064.960000000001,13345.920397057887,329.9375442343553,320.5377260695351,9.399818164820203,8.6812,5.1,7.7,-0.8402,3566.3779296875,30814.259765625
2021-01-18,14281.3,762043554,13491.002,62.55674544284809,14801.725052916128,14090.997500000001,13380.269947083874,303.5210806156301,317.1343969787541,-13.613316363124,8.6812,5.1,7.7,-0.8481,3596.219970703125,30814.259765625
2021-01-19,14521.15,546108304,13536.153999999999,68.74704779446049,14792.19744754438,14150.635,13509.07255245562,298.49882472499667,313.40728252800267,-14.908457803006002,8.6812,5.1,7.7,0.7184,3566.3798828125,30930.51953125
2021-01-20,14644.7,623069963,13579.827,71.37252928345224,14803.586375349081,14209.554999999998,13615.523624650916,301.0181533038485,310.92945668317185,-9.911303379323328,8.6812,5.1,7.7,-0.1027,3583.092041015625,31188.380859375
2021-01-21,14590.35,704646957,13619.012000000002,68.64077535991039,14804.952100729899,14259.017500000002,13713.082899270104,295.22596739492474,307.78875882552245,-12.562791430597713,8.6812,5.1,7.7,-0.9274,3621.263916015625,31176.009765625
2021-01-22,14371.9,776750347,13651.466999999999,58.885181916792355,14784.865644586975,14290.15,13795.434355413025,269.89732068685043,300.210471197788,-30.31315051093759,8.6812,5.1,7.7,-0.4215,3606.75,30996.98046875
2021-01-25,14238.9,618631493,13682.428999999998,53.8656027121799,14765.777383886627,14308.435000000001,13851.092616113376,236.3674998108745,287.4418769204053,-51.074377109530815,8.6812,5.1,7.7,-0.9001,3624.238037109375,30960.0
2021-01-27,13967.5,660711117,13707.38,45.36705422394741,14762.006096412215,14310.179999999998,13858.353903587782,185.75390795863314,267.1042831280509,-81.35037516941776,8.6812,5.1,7.7,-0.9764,3573.340087890625,30303.169921875
2021-01-28,13817.55,637871621,13728.126,41.473672080867836,14782.445613311267,14301.960000000001,13821.474386688735,132.02070741390162,240.08756798522106,-108.06686057131944,8.6812,5.1,7.7,-0.9371,3505.176025390625,30603.359375
2021-01-29,13634.6,753206122,13743.333999999999,37.27097721927791,14830.7053094362,14284.602500000003,13738.499690563805,73.8232345379547,206.8347012957678,-133.01146675781308,8.6812,5.1,7.7,-0.4019,3483.069091796875,29982.619140625
2021-02-01,14281.2,870529495,13770.192999999997,54.730983586596906,14830.070453022921,14297.7375,13765.404546977077,78.96626023870522,181.26101308435528,-102.29475284565007,8.6812,5.1,7.7,0.4939,3505.283935546875,30211.91015625
2021-02-02,14647.85,914965225,13807.716,61.30759618219083,14871.032358772827,14323.485,13775.937641227174,111.34422897588956,167.27765626266216,-55.9334272867726,8.6812,5.1,7.7,-0.6369,3533.68505859375,30687.48046875
2021-02-03,14789.95,869477087,13846.333999999999,63.519609570063885,14933.322294981219,14353.007500000002,13772.692705018784,146.778315832933,163.17778817671632,-16.399472343783316,8.6812,5.1,7.7,0.7717,3517.30810546875,30723.599609375
2021-02-04,14895.65,884686415,13885.718,65.11710685887186,15008.127644883072,14390.477499999999,13772.827355116926,181.29928626699257,166.80208779477158,14.497198472220987,8.6812,5.1,7.7,-0.9468,3501.85888671875,31055.859375
2021-02-05,14924.25,935629058,13923.1,65.55661028689704,15077.48560337557,14429.8225,13782.15939662443,208.561023373255,175.1538749104683,33.40714846278672,8.6812,5.1,7.7,0.2732,3496.330078125,31148.240234375
2021-02-08,15115.8,671242694,13968.247999999998,68.42594333155978,15179.804767392548,14468.25,13756.695232607452,242.82351229271262,188.68780238691716,54.135709905795466,8.6812,5.1,7.7,-0.8807,3532.447021484375,31385.759765625
2021-02-09,15109.3,713279133,14010.694,68.21826478941946,15264.03235772707,14499.477500000003,13734.922642272935,266.38160461088773,204.22656283171128,62.15504177917646,8.6812,5.1,7.7,-0.6705,3603.489013671875,31375.830078125
2021-02-10,15106.5,624791133,14053.445,68.12234906604117,15335.624353749796,14526.630000000001,13717.635646250206,281.5797498218708,219.6972002297432,61.88254959212759,8.6812,5.1,7.7,-0.6369,3655.087890625,31437.80078125
2021-02-11,15173.3,500122414,14094.73,69.23374026845747,15413.857036912616,14557.0525,13700.247963087384,295.6070174393426,234.8791636716631,60.727853767679505,8.6812,5.1,7.7,-0.9081,3655.087890625,31437.80078125
2021-02-12,15163.3,571808807,14135.720999999998,68.84677457564699,15482.154403974735,14585.4375,13688.720596025265,302.430580188764,248.38944697508327,54.04113321368072,8.6812,5.1,7.7,-0.6597,3655.087890625,31437.80078125
2021-02-15,15314.7,455959720,14179.337000000001,71.44867952034032,15577.168617715248,14629.4875,13681.80638228475,316.4076668991256,261.99309095989173,54.414575939233885,8.6812,5.1,7.7,-0.8271,3655.087890625,31437.80078125
2021-02-16,15313.45,648545320,14220.435,71.39566082364597,15659.23619527756,14681.095000000001,13702.953804722443,323.6528753827479,274.325047844463,49.32782753828491,8.6812,5.1,7.7,-0.9552,3655.087890625,31437.80078125
2021-02-17,15208.9,504767226,14257.498,66.92258503467106,15716.796307092462,14715.482499999998,13714.168692907535,317.3007979795184,282.92019787147404,34.38060010804435,8.6812,5.1,7.7,-0.1027,3655.087890625,31437.80078125
2021-02-18,15118.95,770629541,14292.018,63.25091963294671,15755.03720324763,14739.195000000002,13723.352796752373,301.53263707408587,286.6426857119964,14.889951362089448,8.6812,5.1,7.7,-0.4767,3675.35693359375,31493.33984375
2021-02-19,14981.75,712213821,14321.070999999998,58.02190342641706,15777.459783092065,14758.765,13740.070216907934,274.797666141636,284.2736817979243,-9.476015656288325,8.6812,5.1,7.7,0.4588,3696.16796875,31494.3203125
2021-02-22,14675.7,609898454,14345.019000000002,48.408120340991324,15778.078085034394,14773.955000000002,13769.831914965609,226.30562149493744,272.68006973732696,-46.37444824238952,8.6812,5.1,7.7,-0.9382,3642.43994140625,31521.689453125
2021-02-23,14707.8,744092809,14368.898000000001,49.35594531602456,15771.91681565737,14797.4,13822.883184342629,188.2949811421695,255.80305201829546,-67.50807087612597,8.6812,5.1,7.7,-0.91,3636.360107421875,31537.349609375
2021-02-24,14982.0,403754669,14397.375,56.67755910691827,15747.268787999988,14848.125,13948.981212000012,178.2422574339671,240.2908931014298,-62.04863566746269,8.6812,5.1,7.7,-0.8074,3564.080078125,31961.859375
2021-02-25,15097.35,803883875,14427.965,59.340578760579305,15681.586458274413,14912.115,14142.643541725587,177.53665045535672,227.74004457221517,-50.20339411685845,8.6812,5.1,7.7,0.4767,3585.050048828125,31402.009765625
2021-02-26,14529.15,1103644519,14444.893999999998,44.74872588967069,15492.57345045362,14956.842499999999,14421.111549546378,129.63411905666908,208.11885946910598,-78.4847404124369,8.6812,5.1,7.7,-0.9485,3509.080078125,30932.369140625
2021-03-01,14761.55,507302977,14465.311000000002,50.14828551176924,15429.223206116352,14980.86,14532.496793883649,109.16536517956047,188.3281606111969,-79.16279543163643,8.6812,5.1,7.7,-0.8625,3551.39990234375,31535.509765625
2021-03-02,14919.1,621723916,14488.482,53.4682425687625,15417.36165221215,14994.4225,14571.483347787851,104.45263362137302,171.55305521323214,-67.10042159185912,8.6812,5.1,7.7,-0.128,3508.591064453125,31391.51953125
2021-03-03,15245.6,544205583,14526.826,59.48928559479181,15442.713617890313,15017.204999999998,14591.696382109683,125.6155632140053,162.36555681338677,-36.74999359938147,8.6812,5.1,7.7,-0.4588,3576.89990234375,31270.08984375
2021-03-04,15080.75,534850447,14559.115,55.57887403008278,15449.032400422608,15026.460000000001,14603.887599577394,127.61426231690348,155.41529791409013,-27.801035597186655,8.6812,5.1,7.7,-0.9169,3503.489990234375,30924.140625
2021-03-05,14938.1,640700362,14585.855,52.370827497342106,15449.097563336358,15027.1525,14605.207436663643,116.34641389533499,147.6015211103391,-31.255107215004102,8.6812,5.1,7.7,-0.9485,3501.987060546875,31496.30078125
2021-03-08,14956.2,580308065,14609.994,52.7435481923184,15440.145290657456,15019.1725,14598.199709342545,107.63631711039852,139.60848031035098,-31.972163199952462,8.6812,5.1,7.7,-0.9022,3421.409912109375,31802.439453125
2021-03-09,15098.4,675271251,14634.498,55.678054144406154,15439.160148523184,15018.627499999999,14598.094851476813,110.92913225484699,133.87261069925017,-22.943478444403183,8.6812,5.1,7.7,-0.9313,3359.2900390625,31832.740234375
2021-03-10,15174.8,404585756,14659.341999999999,57.21529142537078,15446.46530131247,15022.0425,14597.61969868753,118.33941041924663,130.76597064324946,-12.426560224002827,8.6812,5.1,7.7,-0.1263,3357.739990234375,32297.01953125
2021-03-12,15030.95,493238854,14680.322000000002,53.455888840053916,15433.699618976516,15014.925,14596.150381023483,111.32137296492328,126.87705110758424,-15.555678142660952,8.6812,5.1,7.7,-0.9512,3453.080078125,32778.640625
2021-03-15,14929.5,467473367,14699.277000000002,50.91503526124331,15417.82155923574,15003.235,14588.648440764262,96.461413444129,120.7939235748932,-24.332510130764206,8.6812,5.1,7.7,-0.7902,3419.949951171875,32953.4609375
2021-03-16,14910.45,437651327,14717.116000000002,50.430301509674024,15373.621471419454,14983.022500000001,14592.423528580548,82.20006152961469,113.0751511658375,-30.87508963622281,8.6812,5.1,7.7,-0.9254,3446.73291015625,32825.94921875
2021-03-17,14721.3,479352147,14728.884000000002,45.770777536266266,15328.813997200234,14953.414999999999,14578.016002799764,55.0009959381332,101.46032012029664,-46.45932418216344,8.6812,5.1,7.7,-0.8658,3445.551025390625,33015.37109375
2021-03-18,14557.85,542216908,14736.051000000001,42.14685872031342,15314.468347103355,14920.8625,14527.256652896644,20.02564829878611,85.17338575599453,-65.14773745720842,8.6812,5.1,7.7,-0.9674,3463.068115234375,32862.30078125
2021-03-19,14744.0,919178208,14748.006000000001,47.267574985402945,15291.894456999666,14902.115,14512.335543000334,7.2446705380589265,69.58764271240742,-62.34297217434849,8.6812,5.1,7.7,-0.8225,3404.659912109375,32627.970703125
2021-03-22,14736.4,458997059,14759.987000000001,47.08433701942001,15284.245781530179,14889.8475,14495.449218469821,-3.457744180892405,54.978565333747454,-58.43630951463986,8.6812,5.1,7.7,-0.7845,3443.43994140625,32731.19921875
2021-03-23,14814.75,474150088,14769.337000000001,49.26780045855787,15280.613433843782,14896.8,14512.986566156216,-5.55327999567271,42.87219626786342,-48.42547626353613,8.6812,5.1,7.7,-0.0772,3411.510009765625,32423.150390625
2021-03-24,14549.4,456403503,14770.63,42.823076481266135,15293.917033367268,14888.88,14483.84296663273,-28.299317685365168,28.637893477217705,-56.93721116258287,8.6812,5.1,7.7,-0.8271,3367.06005859375,32420.060546875
2021-03-25,14324.9,606820996,14765.858999999999,38.262718765391604,15326.787801736678,14856.025,14385.26219826332,-63.706619947255604,10.168990792323044,-73.87561073957865,8.6812,5.1,7.7,-0.3612,3363.590087890625,32619.48046875
2021-03-26,14507.3,481000845,14764.708,43.52496012764611,15306.949705176783,14826.522500000001,14346.095294823219,-76.17095511030857,-7.098998388203279,-69.07195672210528,8.6812,5.1,7.7,-0.9595,3418.326904296875,33072.87890625
2021-03-30,14845.1,594520567,14769.698,51.730635623444705,15302.966284473208,14842.320000000002,14381.673715526795,-58.121406248194035,-17.30347996020143,-40.817926287992606,8.6812,5.1,7.7,-0.891,3456.679931640625,33066.9609375
2021-03-31,14690.7,436874691,14774.837999999998,48.277787433161784,15302.930242611708,14838.7775,14374.624757388292,-55.634478720918196,-24.969679712344785,-30.66479900857341,8.6812,5.1,7.7,-0.3818,3441.909912109375,32981.55078125
2021-04-01,14867.35,430028476,14786.559000000001,52.20816610661659,15299.09811679962,14836.189999999999,14373.281883200378,-38.960282182784795,-27.76780020643279,-11.192481976352006,8.6812,5.1,7.7,-0.872,3466.330078125,33153.2109375
2021-04-05,14637.8,500476690,14788.892,47.189889468337476,15235.844329109195,14805.8,14375.755670890803,-43.76414207817652,-30.967068580781536,-12.797073497394983,8.6812,5.1,7.7,-0.8689,3466.330078125,33153.2109375
2021-04-06,14683.5,474211156,14789.668,48.256234564886746,15199.739393270178,14785.9375,14372.135606729822,-43.38352926598236,-33.4503607178217,-9.933168548160658,8.6812,5.1,7.7,0.3182,3482.969970703125,33430.23828125
2021-04-07,14819.05,476382016,14794.242,51.39140919228243,15188.248248528429,14779.985,14371.721751471572,-31.777823737727886,-33.11585332180294,1.338029584075052,8.6812,5.1,7.7,0.5423,3479.6298828125,33446.26171875
2021-04-08,14873.8,503728173,14804.28,52.63962064678127,15178.55705119916,14775.865,14373.17294880084,-17.955372697213534,-30.08375719688506,12.128384499671526,8.6812,5.1,7.7,0.3818,3482.550048828125,33503.5703125
2021-04-09,14834.85,498347599,14816.199,51.62399246450247,15138.661412491265,14762.6875,14386.713587508735,-10.028319913933956,-26.07266974029484,16.044349826360886,8.6812,5.1,7.7,-0.9217,3450.679931640625,33800.6015625
2021-04-12,14310.8,638475842,14823.065,40.34517551226927,15094.67351103186,14719.4875,14344.301488968138,-45.507941580439365,-29.959724108323748,-15.548217472115617,8.6812,5.1,7.7,-0.4215,3412.949951171875,33745.3984375
2021-04-13,14504.8,588666016,14836.81,45.12488085131463,15050.68884100817,14693.179999999998,14335.671158991827,-57.310973466384894,-35.42997397993598,-21.880999486448914,8.6812,5.1,7.7,0.1027,3396.469970703125,33677.26953125
2021-04-15,14581.45,556851211,14855.747,46.93399938151026,15019.184654080997,14675.7775,14332.370345919004,-59.79071669934456,-40.3021225238177,-19.488594175526856,8.6812,5.1,7.7,-0.1027,3398.989990234375,34035.98828125
2021-04-16,14617.85,568568743,14862.48,47.813873446515615,14987.841865537594,14661.147499999997,14334.453134462401,-58.148456079021344,-43.871389234858434,-14.27706684416291,8.6812,5.1,7.7,-0.4215,3426.6201171875,34200.671875
2021-04-19,14359.45,503142904,14856.712,42.43485877137642,14993.626627344564,14643.054999999998,14292.483372655433,-76.81222959781189,-50.45955730744913,-26.35267229036276,8.6812,5.1,7.7,-0.9783,3477.550048828125,34077.62890625
2021-04-20,14296.4,456704716,14846.841,41.21644010159791,15010.506959495078,14629.982500000002,14249.458040504926,-95.58912076383967,-59.48546999872724,-36.103650765112434,8.6812,5.1,7.7,0.8828,3472.93994140625,33821.30078125
2021-04-22,14406.15,516985252,14837.051,44.21881972918376,15001.777068988697,14613.09,14224.402931011304,-100.4560398168378,-67.67958396234935,-32.77645585448845,8.6812,5.1,7.7,0.4019,3465.110107421875,33815.8984375
2021-04-23,14341.35,476613608,14825.393,42.82793227761949,14994.890045595253,14593.3375,14191.784954404746,-108.29358562968082,-75.80238429581564,-32.49120133386518,8.6812,5.1,7.7,-0.5994,3474.169921875,34043.48828125
2021-04-26,14485.0,448533329,14812.777000000002,46.82128771432581,14967.618217744268,14576.85,14186.081782255733,-101.74073878071249,-80.99005519279501,-20.75068358791748,8.6812,5.1,7.7,0.1531,3441.169921875,33981.5703125
2021-04-27,14653.05,442211685,14803.652,51.12240664489255,14973.95462781882,14582.032500000001,14190.110372181181,-82.04160533743925,-81.20036522172386,-0.8412401157153937,8.6812,5.1,7.7,0.7269,3442.610107421875,33984.9296875
2021-04-28,14864.55,453990807,14798.813,55.95115625306557,15000.717101218546,14609.015,14217.312898781453,-48.80106938800782,-74.72050605498066,25.919436666972842,8.6812,5.1,7.7,-0.1027,3457.070068359375,33820.37890625
2021-04-29,14894.9,511466673,14793.245,56.61354364761831,15036.077544265781,14628.395,14220.71245573422,-19.78069427790797,-63.73254369956612,43.95184942165815,8.6812,5.1,7.7,-0.8176,3474.89990234375,34060.359375
2021-04-30,14631.1,594744498,14782.601,49.62793107454823,15013.114206537848,14617.694999999998,14222.275793462148,-17.86238677822257,-54.55851231529741,36.69612553707484,8.6812,5.1,7.7,-0.9517,3446.860107421875,33874.8515625
2021-05-03,14634.15,443410846,14768.99,49.70520214956756,15008.964667300179,14614.867500000002,14220.770332699825,-15.912574500371193,-46.829324752312175,30.916750251940982,8.6812,5.1,7.7,0.6249,3446.860107421875,33874.8515625
2021-05-04,14496.5,479657079,14752.651000000002,46.256460787373925,14975.785103962231,14596.325,14216.86489603777,-25.184230698629108,-42.50030594157557,17.31607524294646,8.6812,5.1,7.7,0.765,3446.860107421875,33874.8515625
2021-05-05,14617.85,437261063,14740.83,49.57791184233063,14974.450989741834,14595.3275,14216.204010258165,-22.481007142294402,-38.496446181719335,16.015439039424933,8.6812,5.1,7.7,-0.4588,3446.860107421875,33874.8515625
2021-05-06,14724.8,445281496,14732.947,52.37169327977618,14978.857192041118,14597.392499999998,14215.927807958878,-11.57527920337452,-33.11221278605037,21.53693358267585,8.6812,5.1,7.7,0.5994,3441.280029296875,34548.53125
2021-05-07,14823.15,483677266,14729.775,54.84920252733565,14979.542552951372,14597.5975,14215.652447048627,4.946590597242903,-25.50045210939172,30.447042706634623,8.6812,5.1,7.7,0.2732,3418.8701171875,34777.76171875
2021-05-10,14942.35,510598577,14735.107999999998,57.71980898610076,14993.896894514008,14601.025,14208.153105485992,27.34353598977941,-14.931654489557495,42.275190479336906,8.6812,5.1,7.7,0.5267,3427.989990234375,34742.8203125
2021-05-11,14850.75,616204478,14737.966999999999,54.834666031700536,14996.640828223415,14601.819999999998,14206.99917177658,37.27227057379241,-4.4908694768875135,41.76314005067992,8.6812,5.1,7.7,-0.7732,3441.85009765625,34269.16015625
2021-05-12,14696.5,620318215,14732.257,50.27715692560184,14994.267396148141,14621.105,14247.942603851858,32.321595155868636,2.8716234496637165,29.44997170620492,8.6812,5.1,7.7,-0.9381,3462.75,33587.66015625
2021-05-14,14677.8,602738614,14723.866000000002,49.737451248998134,14999.739294124793,14629.755000000001,14259.77070587521,26.58278569560389,7.613855898851751,18.968929796752136,8.6812,5.1,7.7,-0.4019,3490.3798828125,34382.12890625
2021-05-17,14923.15,534516176,14731.746000000001,56.357021507859564,15037.314377647263,14646.84,14256.365622352738,41.35570950086003,14.362226619253407,26.993482881606624,8.6812,5.1,7.7,-0.7269,3517.6201171875,34327.7890625
2021-05-18,15108.1,571923125,14738.677,60.572417642727956,15110.044718387806,14671.352500000003,14232.6602816122,67.21249357049601,24.93228000950193,42.28021356099408,8.6812,5.1,7.7,-0.8158,3529.010009765625,34060.66015625
2021-05-19,15030.15,563293717,14740.898000000001,58.02845075620964,15145.617545349765,14704.8875,14264.157454650236,80.48646976669988,36.04311796094152,44.44335180575836,8.6812,5.1,7.7,-0.1531,3510.9599609375,33896.0390625
2021-05-20,14906.05,467455658,14734.107,54.13064583189706,15141.875970926627,14735.369999999999,14328.864029073371,80.06936884045899,44.84836813684502,35.221000703613974,8.6812,5.1,7.7,-0.9477,3506.93994140625,34084.1484375
2021-05-21,15175.3,557730470,14735.998,60.353041383734734,15193.781909994697,14773.827500000003,14353.873090005309,100.30874140433843,55.9404427903437,44.36829861399473,8.6812,5.1,7.7,-0.7964,3486.56005859375,34207.83984375
2021-05-24,15197.7,566722866,14741.19,60.829116353488175,15225.97930701443,14816.644999999999,14407.310692985568,116.80957470761496,68.11426917379796,48.69530553381699,8.6812,5.1,7.7,-0.6124,3497.280029296875,34393.98046875
2021-05-25,15208.45,417323446,14746.235,61.07071087043386,15266.369584112723,14852.8175,14439.265415887276,129.2639646209209,80.34420826322255,48.91975635769833,8.6812,5.1,7.7,-0.836,3581.340087890625,34312.4609375
2021-05-26,15301.45,377682051,14750.295999999998,63.186120416919366,15331.436910436601,14885.2375,14439.038089563397,144.96738732085032,93.26884407474812,51.698543246102204,8.6812,5.1,7.7,-0.7269,3593.360107421875,34323.05078125
2021-05-27,15337.85,682374351,14753.556999999999,64.01044375716187,15396.488190390895,14908.9025,14421.316809609105,158.52229242967405,106.31953374573331,52.20275868394074,8.6812,5.1,7.7,0.6808,3608.85009765625,34464.640625
2021-05-28,15435.65,455582440,14761.650999999998,66.20032558980098,15474.706249498759,14935.939999999999,14397.173750501239,175.13741988040965,120.08311097266858,55.054308907741074,8.6812,5.1,7.7,-0.34,3600.780029296875,34529.44921875
2021-05-31,15582.8,435999456,14774.716999999999,69.23369704830432,15572.007650125684,14983.525,14395.042349874315,197.89756338306142,135.64600145474716,62.25156192831426,8.6812,5.1,7.7,-0.1027,3615.47998046875,34529.44921875
2021-06-01,15574.85,409562322,14788.005,68.87406338992547,15649.416314178778,15030.560000000001,14411.703685821225,212.8401537240752,151.08483190861278,61.75532181546242,8.6812,5.1,7.7,-0.6124,3624.7099609375,34575.30859375
2021-06-02,15576.2,428641666,14805.102999999997,68.90360296226261,15695.958282403095,15084.544999999998,14473.131717596902,222.22947488898535,165.3137605046873,56.91571438429804,8.6812,5.1,7.7,0.0772,3597.139892578125,34600.37890625
2021-06-03,15690.35,410240584,14827.753,71.37715685033328,15764.398979207223,15138.170000000002,14511.941020792781,236.15923392258628,179.48285518826714,56.676378734319144,8.6812,5.1,7.7,0.91,3584.2099609375,34577.0390625
2021-06-04,15670.25,414162241,14846.278,70.31650367427343,15822.365455524377,15185.442500000001,14548.519544475625,242.77817067059186,192.1419182847321,50.63625238585976,8.6812,5.1,7.7,0.7964,3591.840087890625,34756.390625
2021-06-07,15751.65,393970049,14866.582999999999,72.12314116635613,15891.349678890298,15231.867499999998,14572.3853211097,251.69069181879604,204.0516729915449,47.639018827251135,8.6812,5.1,7.7,-0.8176,3599.5400390625,34630.23828125
2021-06-08,15740.1,378164658,14885.09,71.45855324062751,15952.52564559137,15271.755000000001,14590.984354408632,254.88379879452623,214.21809815214118,40.66570064238505,8.6812,5.1,7.7,-0.5267,3580.110107421875,34599.8203125
2021-06-09,15635.35,457855735,14906.809000000001,65.55840500258157,15980.525083265282,15310.985,14641.44491673472,246.1247367522119,220.59942587215534,25.525310880056566,8.6812,5.1,7.7,0.0516,3591.39990234375,34447.140625
2021-06-10,15737.75,298297041,14935.066,68.31278224096182,15994.196624592492,15363.0475,14731.898375407509,244.62604441988879,225.40474958170205,19.221294838186736,8.6812,5.1,7.7,0.7269,3610.860107421875,34466.23828125
2021-06-11,15799.35,363011297,14960.907,69.87360220195508,15993.520003894408,15419.125,14844.729996105592,245.57805419462238,229.43941050428614,16.138643690336238,8.6812,5.1,7.7,0.5574,3589.75,34479.6015625
2021-06-14,15811.85,392862037,14980.242,70.19443594011878,16014.631763565189,15463.560000000001,14912.488236434814,244.5224714916967,232.4560227017683,12.066448789928415,8.6812,5.1,7.7,0.0516,3589.75,34479.6015625
2021-06-15,15869.25,323262818,15003.813,71.68560431598058,16054.367993689364,15501.617499999998,14948.867006310633,245.48778451371436,235.06237506415752,10.425409449556838,8.6812,5.1,7.7,-0.4767,3556.56005859375,34299.328125
2021-06-16,15767.55,340191175,15021.817,65.43879332181797,16057.89410264751,15538.4875,15019.080897352489,235.33368178721867,235.11663640876978,0.21704537844888705,8.6812,5.1,7.7,0.6124,3518.330078125,34033.671875
2021-06-17,15691.4,357649243,15042.889000000001,61.1424138425158,16011.686424189145,15577.755000000001,15143.823575810857,218.62167900392888,231.8176449278016,-13.195965923872734,8.6812,5.1,7.7,0.7579,3525.60009765625,33823.44921875
2021-06-18,15683.35,640821642,15062.886,60.6887997320503,15997.55753584408,15603.157499999998,15208.757464155915,202.39464914233213,225.9330457707077,-23.53839662837558,8.6812,5.1,7.7,0.25,3525.10009765625,33290.078125
2021-06-21,15746.5,351530072,15081.435,63.00737542325867,15982.406868087046,15630.5975,15278.788131912954,192.4122793175211,219.22889248007039,-26.816613162549288,8.6812,5.1,7.7,0.8126,3529.179931640625,33876.96875
2021-06-22,15772.75,322237561,15099.414,63.9589504587486,15957.116457187632,15658.8125,15360.508542812368,184.49261886426393,212.2816377569091,-27.789018892645174,8.6812,5.1,7.7,-0.8689,3557.409912109375,33945.578125
2021-06-23,15686.95,287536735,15116.455999999998,58.64854366506047,15927.318117849807,15678.0875,15428.856882150192,169.3408322542855,203.6934766563844,-34.35264440209892,8.6812,5.1,7.7,-0.8442,3566.219970703125,33874.23828125
2021-06-24,15790.45,316662241,15146.049,62.67450653742434,15899.313039410616,15700.717500000002,15502.12196058939,163.79637457120407,195.71405623934837,-31.917681668144297,8.6812,5.1,7.7,0.8074,3566.64990234375,34196.8203125
2021-06-25,15860.35,314614380,15173.16,65.14277967607511,15891.306680561884,15721.9525,15552.598319438115,163.16186926883347,189.2036188452454,-26.041749576411917,8.6812,5.1,7.7,0.8074,3607.56005859375,34433.83984375
2021-06-28,15814.7,255099272,15197.825,62.2477080442713,15894.76411971951,15733.5475,15572.330880280491,157.16375976675954,182.7956470295482,-25.631887262788666,8.6812,5.1,7.7,-0.946,3606.3701171875,34283.26953125
2021-06-29,15748.45,360334724,15220.437000000002,58.204906633010395,15886.091555530846,15742.227499999999,15598.363444469152,145.38844594301008,175.3142068122406,-29.925760869230515,8.6812,5.1,7.7,-0.9477,3573.179931640625,34292.2890625
2021-06-30,15721.5,262386323,15247.678,56.594661193314636,15872.206171910597,15749.492500000002,15626.778828089407,132.35606678260046,166.72257880631258,-34.36651202371212,8.6812,5.1,7.7,-0.5574,3591.199951171875,34502.51171875
2021-07-01,15680.0,224921644,15275.35,54.11209498430258,15872.764533074413,15748.975,15625.185466925588,117.32664075341745,156.84339119573357,-39.51675044231612,8.6812,5.1,7.7,-0.9571,3588.780029296875,34633.53125
2021-07-02,15722.2,254808999,15301.671,56.215370157803996,15870.739254901611,15751.5725,15632.40574509839,107.58077545131164,146.9908680468492,-39.41009259553755,8.6812,5.1,7.7,-0.9246,3518.760009765625,34786.3515625
2021-07-05,15834.35,207032153,15331.530999999999,61.29297777727223,15880.21751676082,15755.7075,15631.19748323918,107.66557300149907,139.12580903777916,-31.460236036280094,8.6812,5.1,7.7,-0.8957,3534.320068359375,34786.3515625
2021-07-06,15818.25,391410742,15358.195999999998,60.213429424897996,15886.797011694965,15759.615,15632.432988305034,105.22072124735678,132.3447914796947,-27.124070232337914,8.6812,5.1,7.7,-0.0258,3530.260009765625,34577.37109375
2021-07-07,15879.65,329308646,15382.728000000001,62.89731442026353,15895.81290768802,15771.830000000002,15647.847092311984,107.00414826337146,127.27666283643005,-20.272514573058587,8.6812,5.1,7.7,-0.9325,3553.719970703125,34681.7890625
2021-07-08,15727.9,307928495,15399.995,53.323386921303715,15895.934734615283,15771.3375,15646.740265384717,95.07658654357328,120.8366475778587,-25.760061034285414,8.6812,5.1,7.7,0.4767,3525.5,34421.9296875
