Date,Close,Shares traded
"Thursday, July 16, 2020",10739.95,694402635
"Friday, July 17, 2020",10901.7,676881092
"Monday, July 20, 2020",11022.2,554306867
"Tuesday, July 21, 2020",11162.25,771998838
"Wednesday, July 22, 2020",11132.6,765074288
"Thursday, July 23, 2020",11215.45,621575333
"Friday, July 24, 2020",11194.15,678935175
"Monday, July 27, 2020",11131.8,588148687
"Tuesday, July 28, 2020",11300.55,683891350
"Wednesday, July 29, 2020",11202.85,600726301
"Thursday, July 30, 2020",11102.15,677761342
"Friday, July 31, 2020",11073.45,642560311
"Monday, August 3, 2020",10891.6,680929323
"Tuesday, August 4, 2020",11095.25,625738313
"Wednesday, August 5, 2020",11101.65,667639446
"Thursday, August 6, 2020",11200.15,600374615
"Friday, August 7, 2020",11214.05,452629891
"Monday, August 10, 2020",11270.15,491999534
"Tuesday, August 11, 2020",11322.5,586084846
"Wednesday, August 12, 2020",11308.4,609858960
"Thursday, August 13, 2020",11300.45,562355175
"Friday, August 14, 2020",11178.4,645109756
"Monday, August 17, 2020",11247.1,633963958
"Tuesday, August 18, 2020",11385.35,579242492
"Wednesday, August 19, 2020",11408.4,626217997
"Thursday, August 20, 2020",11312.2,791587770
"Friday, August 21, 2020",11371.6,668719170
"Monday, August 24, 2020",11466.45,532900535
"Tuesday, August 25, 2020",11472.25,638152608
"Wednesday, August 26, 2020",11549.6,743442521
"Thursday, August 27, 2020",11559.25,719776490
"Friday, August 28, 2020",11647.6,806997707
"Monday, August 31, 2020",11387.5,1371789450
"Tuesday, September 1, 2020",11470.25,783769555
"Wednesday, September 2, 2020",11535,593494423
"Thursday, September 3, 2020",11527.45,607115212
"Friday, September 4, 2020",11333.85,681338905
"Monday, September 7, 2020",11355.05,560322964
"Tuesday, September 8, 2020",11317.35,572239350
"Wednesday, September 9, 2020",11278,728880693
"Thursday, September 10, 2020",11449.25,679419973
"Friday, September 11, 2020",11464.45,554789157
"Monday, September 14, 2020",11440.05,642270123
"Tuesday, September 15, 2020",11521.8,506667239
"Wednesday, September 16, 2020",11604.55,527804775
"Thursday, September 17, 2020",11516.1,517729494
"Friday, September 18, 2020",11504.95,764154094
"Monday, September 21, 2020",11250.55,602851737
"Tuesday, September 22, 2020",11153.65,672249921
"Wednesday, September 23, 2020",11131.85,714925847
"Thursday, September 24, 2020",10805.55,706139506
"Friday, September 25, 2020",11050.25,559597322
"Monday, September 28, 2020",11227.55,472777324
"Tuesday, September 29, 2020",11222.4,498295735
"Wednesday, September 30, 2020",11247.55,499343849
"Thursday, October 1, 2020",11416.95,447740006
"Monday, October 5, 2020",11503.35,530597393
"Tuesday, October 6, 2020",11662.4,561444728
"Wednesday, October 7, 2020",11738.85,513367516
"Thursday, October 8, 2020",11834.6,608768573
"Friday, October 9, 2020",11914.2,611079482
"Monday, October 12, 2020",11930.95,522627571
"Tuesday, October 13, 2020",11934.5,458304851
"Wednesday, October 14, 2020",11971.05,569245407
"Thursday, October 15, 2020",11680.35,608865041
"Friday, October 16, 2020",11762.45,555764762
"Monday, October 19, 2020",11873.05,541420990
"Tuesday, October 20, 2020",11896.8,453560934
"Wednesday, October 21, 2020",11937.65,623658140
"Thursday, October 22, 2020",11896.45,544901152
"Friday, October 23, 2020",11930.35,502340361
"Monday, October 26, 2020",11767.75,519815905
"Tuesday, October 27, 2020",11889.4,616318543
"Wednesday, October 28, 2020",11729.6,704018608
"Thursday, October 29, 2020",11670.8,554959844
"Friday, October 30, 2020",11642.4,553672805
"Monday, November 2, 2020",11669.15,568434165
"Tuesday, November 3, 2020",11813.5,674303605
"Wednesday, November 4, 2020",11908.5,667290347
"Thursday, November 5, 2020",12120.3,632455414
"Friday, November 6, 2020",12263.55,576837602
"Monday, November 9, 2020",12461.05,553449924
"Tuesday, November 10, 2020",12631.1,847450692
"Wednesday, November 11, 2020",12749.15,880475468
"Thursday, November 12, 2020",12690.8,622017762
"Friday, November 13, 2020",12719.95,513948665
"Saturday, November 14, 2020",12780.25,107868139
"Tuesday, November 17, 2020",12874.2,707676873
"Wednesday, November 18, 2020",12938.25,731321438
"Thursday, November 19, 2020",12771.7,768751782
"Friday, November 20, 2020",12859.05,663997267
"Monday, November 23, 2020",12926.45,633117401
"Tuesday, November 24, 2020",13055.15,571864976
"Wednesday, November 25, 2020",12858.4,679005507
"Thursday, November 26, 2020",12987,549798925
"Friday, November 27, 2020",12968.95,1162360673
"Tuesday, December 1, 2020",13109.05,583633902
"Wednesday, December 2, 2020",13113.75,717711761
"Thursday, December 3, 2020",13133.9,713688035
"Friday, December 4, 2020",13258.55,640514315
"Monday, December 7, 2020",13355.75,591722966
"Tuesday, December 8, 2020",13392.95,543165361
"Wednesday, December 9, 2020",13529.1,502605319
"Thursday, December 10, 2020",13478.3,553402501
"Friday, December 11, 2020",13513.85,787707481
"Monday, December 14, 2020",13558.15,558390043
"Tuesday, December 15, 2020",13567.85,497600393
"Wednesday, December 16, 2020",13682.7,462151091
"Thursday, December 17, 2020",13740.7,416008520
"Friday, December 18, 2020",13760.55,519393189
"Monday, December 21, 2020",13328.4,687255400
"Tuesday, December 22, 2020",13466.3,696197300
"Wednesday, December 23, 2020",13601.1,458651819
"Thursday, December 24, 2020",13749.25,471367730
"Monday, December 28, 2020",13873.2,403634030
"Tuesday, December 29, 2020",13932.6,439593961
"Wednesday, December 30, 2020",13981.95,380681073
"Thursday, December 31, 2020",13981.75,452410109
"Friday, January 1, 2021",14018.5,258090905
"Monday, January 4, 2021",14132.9,494999295
"Tuesday, January 5, 2021",14199.5,492475349
"Wednesday, January 6, 2021",14146.25,632323316
"Thursday, January 7, 2021",14137.35,559173512
"Friday, January 8, 2021",14347.25,613472067
"Monday, January 11, 2021",14484.75,672878543
"Tuesday, January 12, 2021",14563.45,929566952
"Wednesday, January 13, 2021",14564.85,873956688
"Thursday, January 14, 2021",14595.6,620194977
"Friday, January 15, 2021",14433.7,789557216
"Monday, January 18, 2021",14281.3,762043554
"Tuesday, January 19, 2021",14521.15,546108304
"Wednesday, January 20, 2021",14644.7,623069963
"Thursday, January 21, 2021",14590.35,704646957
"Friday, January 22, 2021",14371.9,776750347
"Monday, January 25, 2021",14238.9,618631493
"Wednesday, January 27, 2021",13967.5,660711117
"Thursday, January 28, 2021",13817.55,637871621
"Friday, January 29, 2021",13634.6,753206122
"Monday, February 1, 2021",14281.2,870529495
"Tuesday, February 2, 2021",14647.85,914965225
"Wednesday, February 3, 2021",14789.95,869477087
"Thursday, February 4, 2021",14895.65,884686415
"Friday, February 5, 2021",14924.25,935629058
"Monday, February 8, 2021",15115.8,671242694
"Tuesday, February 9, 2021",15109.3,713279133
"Wednesday, February 10, 2021",15106.5,624791133
"Thursday, February 11, 2021",15173.3,500122414
"Friday, February 12, 2021",15163.3,571808807
"Monday, February 15, 2021",15314.7,455959720
"Tuesday, February 16, 2021",15313.45,648545320
"Wednesday, February 17, 2021",15208.9,504767226
"Thursday, February 18, 2021",15118.95,770629541
"Friday, February 19, 2021",14981.75,712213821
"Monday, February 22, 2021",14675.7,609898454
"Tuesday, February 23, 2021",14707.8,744092809
"Wednesday, February 24, 2021",14982,403754669
"Thursday, February 25, 2021",15097.35,803883875
"Friday, February 26, 2021",14529.15,1103644519
"Monday, March 1, 2021",14761.55,507302977
"Tuesday, March 2, 2021",14919.1,621723916
"Wednesday, March 3, 2021",15245.6,544205583
"Thursday, March 4, 2021",15080.75,534850447
"Friday, March 5, 2021",14938.1,640700362
"Monday, March 8, 2021",14956.2,580308065
"Tuesday, March 9, 2021",15098.4,675271251
"Wednesday, March 10, 2021",15174.8,404585756
"Friday, March 12, 2021",15030.95,493238854
"Monday, March 15, 2021",14929.5,467473367
"Tuesday, March 16, 2021",14910.45,437651327
"Wednesday, March 17, 2021",14721.3,479352147
"Thursday, March 18, 2021",14557.85,542216908
"Friday, March 19, 2021",14744,919178208
"Monday, March 22, 2021",14736.4,458997059
"Tuesday, March 23, 2021",14814.75,474150088
"Wednesday, March 24, 2021",14549.4,456403503
"Thursday, March 25, 2021",14324.9,606820996
"Friday, March 26, 2021",14507.3,481000845
"Tuesday, March 30, 2021",14845.1,594520567
"Wednesday, March 31, 2021",14690.7,436874691
"Thursday, April 1, 2021",14867.35,430028476
"Monday, April 5, 2021",14637.8,500476690
"Tuesday, April 6, 2021",14683.5,474211156
"Wednesday, April 7, 2021",14819.05,476382016
"Thursday, April 8, 2021",14873.8,503728173
"Friday, April 9, 2021",14834.85,498347599
"Monday, April 12, 2021",14310.8,638475842
"Tuesday, April 13, 2021",14504.8,588666016
"Thursday, April 15, 2021",14581.45,556851211
"Friday, April 16, 2021",14617.85,568568743
"Monday, April 19, 2021",14359.45,503142904
"Tuesday, April 20, 2021",14296.4,456704716
"Thursday, April 22, 2021",14406.15,516985252
"Friday, April 23, 2021",14341.35,476613608
"Monday, April 26, 2021",14485,448533329
"Tuesday, April 27, 2021",14653.05,442211685
"Wednesday, April 28, 2021",14864.55,453990807
"Thursday, April 29, 2021",14894.9,511466673
"Friday, April 30, 2021",14631.1,594744498
"Monday, May 3, 2021",14634.15,443410846
"Tuesday, May 4, 2021",14496.5,479657079
"Wednesday, May 5, 2021",14617.85,437261063
"Thursday, May 6, 2021",14724.8,445281496
"Friday, May 7, 2021",14823.15,483677266
"Monday, May 10, 2021",14942.35,510598577
"Tuesday, May 11, 2021",14850.75,616204478
"Wednesday, May 12, 2021",14696.5,620318215
"Friday, May 14, 2021",14677.8,602738614
"Monday, May 17, 2021",14923.15,534516176
"Tuesday, May 18, 2021",15108.1,571923125
"Wednesday, May 19, 2021",15030.15,563293717
"Thursday, May 20, 2021",14906.05,467455658
"Friday, May 21, 2021",15175.3,557730470
"Monday, May 24, 2021",15197.7,566722866
"Tuesday, May 25, 2021",15208.45,417323446
"Wednesday, May 26, 2021",15301.45,377682051
"Thursday, May 27, 2021",15337.85,682374351
"Friday, May 28, 2021",15435.65,455582440
"Monday, May 31, 2021",15582.8,435999456
"Tuesday, June 1, 2021",15574.85,409562322
"Wednesday, June 2, 2021",15576.2,428641666
"Thursday, June 3, 2021",15690.35,410240584
"Friday, June 4, 2021",15670.25,414162241
"Monday, June 7, 2021",15751.65,393970049
"Tuesday, June 8, 2021",15740.1,378164658
"Wednesday, June 9, 2021",15635.35,457855735
"Thursday, June 10, 2021",15737.75,298297041
"Friday, June 11, 2021",15799.35,363011297
"Monday, June 14, 2021",15811.85,392862037
"Tuesday, June 15, 2021",15869.25,323262818
"Wednesday, June 16, 2021",15767.55,340191175
"Thursday, June 17, 2021",15691.4,357649243
"Friday, June 18, 2021",15683.35,640821642
"Monday, June 21, 2021",15746.5,351530072
"Tuesday, June 22, 2021",15772.75,322237561
"Wednesday, June 23, 2021",15686.95,287536735
"Thursday, June 24, 2021",15790.45,316662241
"Friday, June 25, 2021",15860.35,314614380
"Monday, June 28, 2021",15814.7,255099272
"Tuesday, June 29, 2021",15748.45,360334724
"Wednesday, June 30, 2021",15721.5,262386323
"Thursday, July 1, 2021",15680,224921644
"Friday, July 2, 2021",15722.2,254808999
"Monday, July 5, 2021",15834.35,207032153
"Tuesday, July 6, 2021",15818.25,391410742
"Wednesday, July 7, 2021",15879.65,329308646
"Thursday, July 8, 2021",15727.9,307928495
"Friday, July 9, 2021",15689.8,243249366
"Monday, July 12, 2021",15692.6,216272488
"Tuesday, July 13, 2021",15812.35,246676549
"Wednesday, July 14, 2021",15853.95,239924352
"Thursday, July 15, 2021",15924.2,284851049
"Friday, July 16, 2021",15923.4,276298105
"Monday, July 19, 2021",15752.4,242131813
"Tuesday, July 20, 2021",15632.1,274284165
"Thursday, July 22, 2021",15824.05,265250867
"Friday, July 23, 2021",15856.05,294098244
"Monday, July 26, 2021",15824.45,267076679
"Tuesday, July 27, 2021",15746.45,311012065
"Wednesday, July 28, 2021",15709.4,318601589
"Thursday, July 29, 2021",15778.45,401584915
"Friday, July 30, 2021",15763.05,400021237
"Monday, August 2, 2021",15885.15,244847433
"Tuesday, August 3, 2021",16130.75,341289658
"Wednesday, August 4, 2021",16258.8,427337644
"Thursday, August 5, 2021",16294.6,418174517
"Friday, August 6, 2021",16238.2,320087281
"Monday, August 9, 2021",16258.25,240452917
"Tuesday, August 10, 2021",16280.1,287989486
"Wednesday, August 11, 2021",16282.25,277895886
"Thursday, August 12, 2021",16364.4,280181324
"Friday, August 13, 2021",16529.1,321866286
"Monday, August 16, 2021",16563.05,254049330
"Tuesday, August 17, 2021",16614.6,297388470
"Wednesday, August 18, 2021",16568.85,251796822
"Friday, August 20, 2021",16450.5,350819323
"Monday, August 23, 2021",16496.45,275597782
"Tuesday, August 24, 2021",16624.6,275362819
"Wednesday, August 25, 2021",16634.65,265920141
"Thursday, August 26, 2021",16636.9,253530997
"Friday, August 27, 2021",16705.2,217405743
"Monday, August 30, 2021",16931.05,283483108
"Tuesday, August 31, 2021",17132.2,464390247
"Wednesday, September 1, 2021",17076.25,301894634
"Thursday, September 2, 2021",17234.15,242377518
"Friday, September 3, 2021",17323.6,261373795
"Monday, September 6, 2021",17377.8,228045532
"Tuesday, September 7, 2021",17362.1,243417811
"Wednesday, September 8, 2021",17353.5,252652423
"Thursday, September 9, 2021",17369.25,241509352
"Monday, September 13, 2021",17355.3,241053924
"Tuesday, September 14, 2021",17380,230354386
"Wednesday, September 15, 2021",17519.45,388191629
"Thursday, September 16, 2021",17629.5,503310763
"Friday, September 17, 2021",17585.15,508285916
"Monday, September 20, 2021",17396.9,339102046
"Tuesday, September 21, 2021",17562,363578479
"Wednesday, September 22, 2021",17546.65,295191136
"Thursday, September 23, 2021",17822.95,320514486
"Friday, September 24, 2021",17853.2,360130853
"Monday, September 27, 2021",17855.1,295714657
"Tuesday, September 28, 2021",17748.6,397997281
"Wednesday, September 29, 2021",17711.3,562237732
"Thursday, September 30, 2021",17618.15,378592721
"Friday, October 1, 2021",17532.05,305763919
"Monday, October 4, 2021",17691.25,295761839
"Tuesday, October 5, 2021",17822.3,427000191
"Wednesday, October 6, 2021",17646,395833550
"Thursday, October 7, 2021",17790.35,419890959
"Friday, October 8, 2021",17895.2,324066351
"Monday, October 11, 2021",17945.95,375756457
"Tuesday, October 12, 2021",17991.95,355568313
"Wednesday, October 13, 2021",18161.75,506679748
"Thursday, October 14, 2021",18338.55,538714440
"Monday, October 18, 2021",18477.05,469883515
"Tuesday, October 19, 2021",18418.75,368230309
"Wednesday, October 20, 2021",18266.6,371276478
"Thursday, October 21, 2021",18178.1,365902008
"Friday, October 22, 2021",18114.9,324748084
"Monday, October 25, 2021",18125.4,418703647
"Tuesday, October 26, 2021",18268.4,341377869
"Wednesday, October 27, 2021",18210.95,335248487
"Thursday, October 28, 2021",17857.25,374205784
"Friday, October 29, 2021",17671.65,336466864
"Monday, November 1, 2021",17929.65,281190130
"Tuesday, November 2, 2021",17888.95,296441997
"Wednesday, November 3, 2021",17829.2,330995982
"Thursday, November 4, 2021",17916.8,48520856
"Monday, November 8, 2021",18068.55,338919483
"Tuesday, November 9, 2021",18044.25,270197527
"Wednesday, November 10, 2021",18017.2,261446523
"Thursday, November 11, 2021",17873.6,232121151
"Friday, November 12, 2021",18102.75,249111898
"Monday, November 15, 2021",18109.45,280428633
"Tuesday, November 16, 2021",17999.2,267431829
"Wednesday, November 17, 2021",17898.65,295715938
"Thursday, November 18, 2021",17764.8,278425148
"Monday, November 22, 2021",17416.55,356400425
"Tuesday, November 23, 2021",17503.35,308843255
"Wednesday, November 24, 2021",17415.05,298052158
"Thursday, November 25, 2021",17536.25,255947032
"Friday, November 26, 2021",17026.45,356330009
"Monday, November 29, 2021",17053.95,348888750
"Tuesday, November 30, 2021",16983.2,497999836
"Wednesday, December 1, 2021",17166.9,295542125
"Thursday, December 2, 2021",17401.65,279867500
"Friday, December 3, 2021",17196.7,292526485
"Monday, December 6, 2021",16912.25,231716681
"Tuesday, December 7, 2021",17176.7,254144221
"Wednesday, December 8, 2021",17469.75,257791948
"Thursday, December 9, 2021",17516.85,237170272
"Friday, December 10, 2021",17511.3,204467484
"Monday, December 13, 2021",17368.25,256560534
"Tuesday, December 14, 2021",17324.9,270965586
"Wednesday, December 15, 2021",17221.4,214972109
"Thursday, December 16, 2021",17248.4,219496063
"Friday, December 17, 2021",16985.2,354591366
"Monday, December 20, 2021",16614.2,330614079
"Tuesday, December 21, 2021",16770.85,241030834
"Wednesday, December 22, 2021",16955.45,207946105
"Thursday, December 23, 2021",17072.6,196965302
"Friday, December 24, 2021",17003.75,182564833
"Monday, December 27, 2021",17086.25,144777457
"Tuesday, December 28, 2021",17233.25,176026100
"Wednesday, December 29, 2021",17213.6,161679423
"Thursday, December 30, 2021",17203.95,320831676
"Friday, December 31, 2021",17354.05,167025720
"Monday, January 3, 2022",17625.7,200456430
"Tuesday, January 4, 2022",17805.25,247437472
"Wednesday, January 5, 2022",17925.25,251460038
"Thursday, January 6, 2022",17745.9,236454824
"Friday, January 7, 2022",17812.7,239338015
"Monday, January 10, 2022",18003.3,232418075
"Tuesday, January 11, 2022",18055.75,220238796
"Wednesday, January 12, 2022",18212.35,244974287
"Thursday, January 13, 2022",18257.8,303700545
"Friday, January 14, 2022",18255.75,229451608
"Monday, January 17, 2022",18308.1,266702919
"Tuesday, January 18, 2022",18113.05,227507319
"Wednesday, January 19, 2022",17938.4,276662654
"Thursday, January 20, 2022",17757,258094246
"Friday, January 21, 2022",17617.15,277645373
"Monday, January 24, 2022",17149.1,323847388
"Tuesday, January 25, 2022",17277.95,326515896
"Thursday, January 27, 2022",17110.15,395596577
"Friday, January 28, 2022",17101.95,355284285
"Monday, January 31, 2022",17339.85,321660346
"Tuesday, February 1, 2022",17576.85,386391485
"Wednesday, February 2, 2022",17780,271205907
"Thursday, February 3, 2022",17560.2,226614989
"Friday, February 4, 2022",17516.3,261434170
"Monday, February 7, 2022",17213.6,265037933
"Tuesday, February 8, 2022",17266.75,268526210
"Wednesday, February 9, 2022",17463.8,236350514
"Thursday, February 10, 2022",17605.85,273606440
"Friday, February 11, 2022",17374.75,253141660
"Monday, February 14, 2022",16842.8,305510740
"Tuesday, February 15, 2022",17352.45,298658142
"Wednesday, February 16, 2022",17322.2,244549223
"Thursday, February 17, 2022",17304.6,232136131
"Friday, February 18, 2022",17276.3,189620888
"Monday, February 21, 2022",17206.65,215183301
"Tuesday, February 22, 2022",17092.2,300131995
"Wednesday, February 23, 2022",17063.25,200229631
"Thursday, February 24, 2022",16247.95,457967874
"Friday, February 25, 2022",16658.4,329780732
"Monday, February 28, 2022",16793.9,404214666
"Wednesday, March 2, 2022",16605.95,517723542
"Thursday, March 3, 2022",16498.05,442068263
"Friday, March 4, 2022",16245.35,456143040
"Monday, March 7, 2022",15863.15,585403660
"Tuesday, March 8, 2022",16013.45,543600673
"Wednesday, March 9, 2022",16345.35,462231428
"Thursday, March 10, 2022",16594.9,486445481
"Friday, March 11, 2022",16630.45,343717045
"Monday, March 14, 2022",16871.3,314669685
"Tuesday, March 15, 2022",16663,381631902
"Wednesday, March 16, 2022",16975.35,259973396
"Thursday, March 17, 2022",17287.05,448335248
"Monday, March 21, 2022",17117.6,285451208
"Tuesday, March 22, 2022",17315.5,338263468
"Wednesday, March 23, 2022",17245.65,292120348
"Thursday, March 24, 2022",17222.75,290280124
"Friday, March 25, 2022",17153,237115741
"Monday, March 28, 2022",17222,253240837
"Tuesday, March 29, 2022",17325.3,235149625
"Wednesday, March 30, 2022",17498.25,505031841
"Thursday, March 31, 2022",17464.75,281111679
"Friday, April 1, 2022",17670.45,291773447
"Monday, April 4, 2022",18053.4,345526502
"Tuesday, April 5, 2022",17957.4,283453612
"Wednesday, April 6, 2022",17807.65,328824420
"Thursday, April 7, 2022",17639.55,308840215
"Friday, April 8, 2022",17784.35,274447433
"Monday, April 11, 2022",17674.95,251701846
"Tuesday, April 12, 2022",17530.3,266029060
"Wednesday, April 13, 2022",17475.65,245061941
"Monday, April 18, 2022",17173.65,376130248
"Tuesday, April 19, 2022",16958.65,401399563
"Wednesday, April 20, 2022",17136.55,286069736
"Thursday, April 21, 2022",17392.6,285200022
"Friday, April 22, 2022",17171.95,262739740
"Monday, April 25, 2022",16953.95,275685925
"Tuesday, April 26, 2022",17200.8,261065753
"Wednesday, April 27, 2022",17038.4,265140480
"Thursday, April 28, 2022",17245.05,312914417
"Friday, April 29, 2022",17102.55,336243642
"Monday, May 2, 2022",17069.1,278155513
"Wednesday, May 4, 2022",16677.6,310632799
"Thursday, May 5, 2022",16682.65,265793403
"Friday, May 6, 2022",16411.25,300527719
"Monday, May 9, 2022",16301.85,288402950
"Tuesday, May 10, 2022",16240.05,283061200
"Wednesday, May 11, 2022",16167.1,284294438
"Thursday, May 12, 2022",15808,314921678
"Friday, May 13, 2022",15782.15,369135540
"Monday, May 16, 2022",15842.3,217646558
"Tuesday, May 17, 2022",16259.3,295687774
"Wednesday, May 18, 2022",16240.3,290441105
"Thursday, May 19, 2022",15809.4,313876082
"Friday, May 20, 2022",16266.15,252402013
"Monday, May 23, 2022",16214.7,293829853
"Tuesday, May 24, 2022",16125.15,249778296
"Wednesday, May 25, 2022",16025.8,243342347
"Thursday, May 26, 2022",16170.15,314305739
"Friday, May 27, 2022",16352.45,274064956
"Monday, May 30, 2022",16661.4,251400757
"Tuesday, May 31, 2022",16584.55,651613610
"Wednesday, June 1, 2022",16522.75,249619038
"Thursday, June 2, 2022",16628,235958283
"Friday, June 3, 2022",16584.3,245514871
"Monday, June 6, 2022",16569.55,233589132
"Tuesday, June 7, 2022",16416.35,233814633
"Wednesday, June 8, 2022",16356.25,243481044
"Thursday, June 9, 2022",16478.1,204954394
"Friday, June 10, 2022",16201.8,189680523
"Monday, June 13, 2022",15774.4,225534385
"Tuesday, June 14, 2022",15732.1,225425862
"Wednesday, June 15, 2022",15692.15,183011236
"Thursday, June 16, 2022",15360.6,264735957
"Friday, June 17, 2022",15293.5,342629997
"Monday, June 20, 2022",15350.15,260022438
"Tuesday, June 21, 2022",15638.8,262794687
"Wednesday, June 22, 2022",15413.3,220889589
"Thursday, June 23, 2022",15556.65,259171810
"Friday, June 24, 2022",15699.25,219599372
"Monday, June 27, 2022",15832.05,210932505
"Tuesday, June 28, 2022",15850.2,251865155
"Wednesday, June 29, 2022",15799.1,444949551
"Thursday, June 30, 2022",15780.25,306027777
"Friday, July 1, 2022",15752.05,364090131
"Monday, July 4, 2022",15835.35,304328467
"Tuesday, July 5, 2022",15810.85,254164463
"Wednesday, July 6, 2022",15989.8,288375300
"Thursday, July 7, 2022",16132.9,264615218
"Friday, July 8, 2022",16220.6,281102369
"Monday, July 11, 2022",16216,255915072
"Tuesday, July 12, 2022",16058.3,208648707
"Wednesday, July 13, 2022",15966.65,233264100
"Thursday, July 14, 2022",15938.65,228603433
"Friday, July 15, 2022",16049.2,205768079
"Monday, July 18, 2022",16278.5,227744850
"Tuesday, July 19, 2022",16340.55,222630928
"Wednesday, July 20, 2022",16520.85,284359582
"Thursday, July 21, 2022",16605.25,243625339
"Friday, July 22, 2022",16719.45,190906776
"Monday, July 25, 2022",16631,211392171
"Tuesday, July 26, 2022",16483.85,208208122
"Wednesday, July 27, 2022",16641.8,185210970
"Thursday, July 28, 2022",16929.6,376256315
"Friday, July 29, 2022",17158.25,436059722
"Monday, August 1, 2022",17340.05,381532671
"Tuesday, August 2, 2022",17345.45,333639093
"Wednesday, August 3, 2022",17388.15,285414666
"Thursday, August 4, 2022",17382,324981426
"Friday, August 5, 2022",17397.5,355310802
"Monday, August 8, 2022",17525.1,256994113
"Wednesday, August 10, 2022",17534.75,312716544
"Thursday, August 11, 2022",17659,311247237
"Friday, August 12, 2022",17698.15,303872483
"Tuesday, August 16, 2022",17825.25,278042725
"Wednesday, August 17, 2022",17944.25,262768582
"Thursday, August 18, 2022",17956.5,263914197
"Friday, August 19, 2022",17758.45,295627263
"Monday, August 22, 2022",17490.7,287559133
"Tuesday, August 23, 2022",17577.5,285616338
"Wednesday, August 24, 2022",17604.95,261953239
"Thursday, August 25, 2022",17522.45,230181848
"Friday, August 26, 2022",17558.9,266636238
"Monday, August 29, 2022",17312.9,244854637
"Tuesday, August 30, 2022",17759.3,324687477
"Thursday, September 1, 2022",17542.8,308526598
"Friday, September 2, 2022",17539.45,256268616
"Monday, September 5, 2022",17665.8,230309013
"Tuesday, September 6, 2022",17655.6,251204527
"Wednesday, September 7, 2022",17624.4,354137885
"Thursday, September 8, 2022",17798.75,279845682
"Friday, September 9, 2022",17833.35,270299618
"Monday, September 12, 2022",17936.35,228242025
"Tuesday, September 13, 2022",18070.05,259922741
"Wednesday, September 14, 2022",18003.75,365866933
"Thursday, September 15, 2022",17877.4,289637528
"Friday, September 16, 2022",17530.85,468464263
"Monday, September 19, 2022",17622.25,258329581
"Tuesday, September 20, 2022",17816.25,263100874
"Wednesday, September 21, 2022",17718.35,245532498
"Thursday, September 22, 2022",17629.8,284094023
"Friday, September 23, 2022",17327.35,390754862
"Monday, September 26, 2022",17016.3,492002942
"Tuesday, September 27, 2022",17007.4,359895458
"Wednesday, September 28, 2022",16858.6,323922457
"Thursday, September 29, 2022",16818.1,340034380
"Friday, September 30, 2022",17094.35,380204763
"Monday, October 3, 2022",16887.35,285850587
"Tuesday, October 4, 2022",17274.3,231601639
"Thursday, October 6, 2022",17331.8,268239320
"Friday, October 7, 2022",17314.65,216273136
"Monday, October 10, 2022",17241,234005512
"Tuesday, October 11, 2022",16983.55,282617982
"Wednesday, October 12, 2022",17123.6,256037322
"Thursday, October 13, 2022",17014.35,266438674
"Friday, October 14, 2022",17185.7,226997138
"Monday, October 17, 2022",17311.8,212223419
"Tuesday, October 18, 2022",17486.95,239493630
"Wednesday, October 19, 2022",17512.25,210480869
"Thursday, October 20, 2022",17563.95,249604832
"Friday, October 21, 2022",17576.3,277702680
"Monday, October 24, 2022",17730.75,45029477
"Tuesday, October 25, 2022",17656.35,251358203
"Thursday, October 27, 2022",17736.95,324649088
"Friday, October 28, 2022",17786.8,250030113
"Monday, October 31, 2022",18012.2,227174539
"Tuesday, November 1, 2022",18145.4,349924808
"Wednesday, November 2, 2022",18082.85,270878019
"Thursday, November 3, 2022",18052.7,212968291
"Friday, November 4, 2022",18117.15,267941526
"Monday, November 7, 2022",18202.8,314758398
"Wednesday, November 9, 2022",18157,307155149
"Thursday, November 10, 2022",18028.2,256451785
"Friday, November 11, 2022",18349.7,378469072
"Tuesday, November 15, 2022",18403.4,250926391
"Wednesday, November 16, 2022",18409.65,219268992
"Thursday, November 17, 2022",18343.9,200512910
"Friday, November 18, 2022",18307.65,198794846
"Monday, November 21, 2022",18159.95,213794598
"Tuesday, November 22, 2022",18244.2,177681099
"Wednesday, November 23, 2022",18267.25,178791087
"Thursday, November 24, 2022",18484.1,204044559
"Friday, November 25, 2022",18512.75,205876043
"Monday, November 28, 2022",18562.75,206468884
"Tuesday, November 29, 2022",18618.05,195255179
"Wednesday, November 30, 2022",18758.35,345636288
"Thursday, December 1, 2022",18812.5,324955829
"Friday, December 2, 2022",18696.1,254401004
"Monday, December 5, 2022",18701.05,288393766
"Tuesday, December 6, 2022",18642.75,217777090
"Wednesday, December 7, 2022",18560.5,200501720
"Thursday, December 8, 2022",18609.35,202811256
"Friday, December 9, 2022",18496.6,215839572
"Monday, December 12, 2022",18497.15,193883468
"Tuesday, December 13, 2022",18608,187585567
"Wednesday, December 14, 2022",18660.3,208030337
"Thursday, December 15, 2022",18414.9,183127544
"Friday, December 16, 2022",18269,277650193
"Monday, December 19, 2022",18420.45,154847475
"Tuesday, December 20, 2022",18385.3,169041783
"Wednesday, December 21, 2022",18199.1,187594274
"Thursday, December 22, 2022",18127.35,195699650
"Friday, December 23, 2022",17806.8,221454773
"Monday, December 26, 2022",18014.6,176652342
"Tuesday, December 27, 2022",18132.3,214257094
